"ST","lat","lon","year","month","TMIN","TMAX","RAIN"
"San Ramón",10.06455,-84.47379,2018,7,18.8709677419355,26.3645161290323,103
"San Ramón",10.06455,-84.47379,2018,8,18.4516129032258,26.7354838709677,72.8
"San Ramón",10.06455,-84.47379,2018,9,18.2733333333333,26.3233333333333,187.8
"San Ramón",10.06455,-84.47379,2018,10,18.0193548387097,25.7483870967742,269.2
"San Ramón",10.06455,-84.47379,2018,11,18.1533333333333,26.0633333333333,63.8
"San Ramón",10.06455,-84.47379,2018,12,16.458064516129,27.0193548387097,1.6
"San Ramón",10.06455,-84.47379,2019,1,16.8516129032258,27.4161290322581,0.6
"San Ramón",10.06455,-84.47379,2019,2,16.8428571428571,29.1285714285714,0.2
"San Ramón",10.06455,-84.47379,2019,3,17.5774193548387,28.1548387096774,0
"San Ramón",10.06455,-84.47379,2019,4,18.0366666666667,29.9733333333333,7.8
"San Ramón",10.06455,-84.47379,2019,5,19.3387096774194,28.0322580645161,339.4
"San Ramón",10.06455,-84.47379,2019,6,19.3733333333333,27.4533333333333,94.8
"San Ramón",10.06455,-84.47379,2019,7,18.7032258064516,26.7096774193548,62.6
"San Ramón",10.06455,-84.47379,2019,8,18.5,26.908,230.1
"San Ramón",10.06455,-84.47379,2019,9,18.1733333333333,26.99,242.6
"San Ramón",10.06455,-84.47379,2019,10,17.9387096774194,26.3612903225806,241
"San Ramón",10.06455,-84.47379,2019,11,18.2416666666667,25.4833333333333,109.2
"San Ramón",10.06455,-84.47379,2019,12,17.7142857142857,25.4428571428571,22
"Naranjo",10.10778,-84.38361,2009,1,15.0645161290323,25.5032258064516,7.6
"Naranjo",10.10778,-84.38361,2009,2,15.4142857142857,26.5607142857143,0.2
"Naranjo",10.10778,-84.38361,2009,3,14.9666666666667,27.1333333333333,2
"Naranjo",10.10778,-84.38361,2009,4,16.1633333333333,27.61,5.8
"Naranjo",10.10778,-84.38361,2009,5,17.341935483871,26.1516129032258,266
"Naranjo",10.10778,-84.38361,2009,6,17.49,25.74,336.8
"Naranjo",10.10778,-84.38361,2009,7,17.3548387096774,25.8290322580645,172.8
"Naranjo",10.10778,-84.38361,2009,8,17.4129032258065,25.8548387096774,125.4
"Naranjo",10.10778,-84.38361,2009,9,17.2433333333333,26.4033333333333,35.2
"Naranjo",10.10778,-84.38361,2009,10,17.4846153846154,25.1461538461538,204.9
"Naranjo",10.10778,-84.38361,2009,11,16.7375,25.3791666666667,60
"Naranjo",10.10778,-84.38361,2009,12,16.1677419354839,26.1387096774194,0
"Naranjo",10.10778,-84.38361,2010,1,15.5548387096774,26.7129032258065,0
"Naranjo",10.10778,-84.38361,2010,2,17.0428571428571,28.0107142857143,1.4
"Naranjo",10.10778,-84.38361,2010,3,16.8354838709677,28.2548387096774,0.2
"Naranjo",10.10778,-84.38361,2010,4,17.7133333333333,27.7733333333333,84.4
"Naranjo",10.10778,-84.38361,2010,5,18.0451612903226,26.1096774193548,177
"Naranjo",10.10778,-84.38361,2010,6,17.8166666666667,25.46,374.2
"Naranjo",10.10778,-84.38361,2010,7,17.5096774193548,24.6806451612903,713.6
"Naranjo",10.10778,-84.38361,2010,8,17.5774193548387,24.9741935483871,547.2
"Naranjo",10.10778,-84.38361,2010,9,17.3466666666667,23.8833333333333,661.2
"Naranjo",10.10778,-84.38361,2010,10,17.0032258064516,25.1387096774194,162.8
"Naranjo",10.10778,-84.38361,2010,11,18.05,22.775,273
"Naranjo",10.10778,-84.38361,2010,12,14.9870967741935,23.9645161290323,55
"Naranjo",10.10778,-84.38361,2011,1,15.4451612903226,25.8290322580645,2.2
"Naranjo",10.10778,-84.38361,2011,2,15.1125,26.9958333333333,18.2
"Naranjo",10.10778,-84.38361,2011,3,14.6451612903226,26.841935483871,22
"Naranjo",10.10778,-84.38361,2011,4,15.71,27.4266666666667,30.8
"Naranjo",10.10778,-84.38361,2011,5,17.458064516129,26.4225806451613,335.6
"Naranjo",10.10778,-84.38361,2011,6,17.76,25.2933333333333,287.4
"Naranjo",10.10778,-84.38361,2011,7,17.2032258064516,24.9096774193548,318.2
"Naranjo",10.10778,-84.38361,2011,8,16.9612903225806,25.6129032258065,356.2
"Naranjo",10.10778,-84.38361,2011,9,17.17,25.56,343
"Naranjo",10.10778,-84.38361,2011,10,17.0193548387097,22.8290322580645,602.4
"Naranjo",10.10778,-84.38361,2011,11,16.4566666666667,24.4733333333333,167.6
"Naranjo",10.10778,-84.38361,2011,12,15.6967741935484,24.858064516129,34.4
"Naranjo",10.10778,-84.38361,2012,1,14.6258064516129,26.4032258064516,0.4
"Naranjo",10.10778,-84.38361,2012,2,14.6793103448276,27.8586206896552,0.2
"Naranjo",10.10778,-84.38361,2012,3,15.3153846153846,28.6,1.6
"Naranjo",10.10778,-84.38361,2012,4,16.48,27.0566666666667,86.4
"Naranjo",10.10778,-84.38361,2012,5,17.5225806451613,26.4806451612903,245
"Naranjo",10.10778,-84.38361,2012,6,17.4833333333333,26.3666666666667,190.2
"Naranjo",10.10778,-84.38361,2012,7,17.2967741935484,25.9935483870968,141
"Naranjo",10.10778,-84.38361,2012,8,17.041935483871,25.9161290322581,435.2
"Naranjo",10.10778,-84.38361,2012,9,16.91,25.8266666666667,319.4
"Naranjo",10.10778,-84.38361,2012,10,17.0806451612903,25.1741935483871,222.2
"Naranjo",10.10778,-84.38361,2012,11,16.7533333333333,25.0433333333333,78
"Naranjo",10.10778,-84.38361,2012,12,16.4935483870968,26.1,10.4
"Naranjo",10.10778,-84.38361,2013,1,15.2322580645161,27.5451612903226,0.4
"Naranjo",10.10778,-84.38361,2013,2,14.8714285714286,27.9178571428571,0.2
"Naranjo",10.10778,-84.38361,2013,3,16.5290322580645,28.2387096774194,0.6
"Naranjo",10.10778,-84.38361,2013,4,16.82,28.2766666666667,46
"Naranjo",10.10778,-84.38361,2013,5,17.0838709677419,26.8709677419355,197.6
"Naranjo",10.10778,-84.38361,2013,6,17.2666666666667,26.0966666666667,250.4
"Naranjo",10.10778,-84.38361,2013,7,17.1516129032258,25.7193548387097,220.4
"Naranjo",10.10778,-84.38361,2013,8,17.0161290322581,25.6709677419355,286.2
"Naranjo",10.10778,-84.38361,2013,9,17.21,25.4733333333333,402.4
"Naranjo",10.10778,-84.38361,2013,10,16.9161290322581,25.1870967741935,480.6
"Naranjo",10.10778,-84.38361,2013,11,16.63,25.2133333333333,247.6
"Naranjo",10.10778,-84.38361,2013,12,15.2838709677419,26.3129032258065,26.8
"Naranjo",10.10778,-84.38361,2014,1,14.8774193548387,26.6290322580645,1.2
"Naranjo",10.10778,-84.38361,2014,2,14.4285714285714,27.5535714285714,0.4
"Naranjo",10.10778,-84.38361,2014,3,15.2,28.1677419354839,0
"Naranjo",10.10778,-84.38361,2014,4,16.98,27.97,82.8
"Naranjo",10.10778,-84.38361,2014,5,17.1870967741935,26.5354838709677,238.2
"Naranjo",10.10778,-84.38361,2014,6,17.9,26.2333333333333,242.8
"Naranjo",10.10778,-84.38361,2014,7,17.941935483871,27.2677419354839,16
"Naranjo",10.10778,-84.38361,2014,8,17.2096774193548,26.6741935483871,266.2
"Naranjo",10.10778,-84.38361,2014,9,17.21,26.3333333333333,444.2
"Naranjo",10.10778,-84.38361,2014,10,17.5161290322581,26.2870967741935,306.4
"Naranjo",10.10778,-84.38361,2014,11,17.0766666666667,26.2733333333333,63.4
"Naranjo",10.10778,-84.38361,2014,12,16.2870967741936,26.3967741935484,18.2
"Naranjo",10.10778,-84.38361,2015,1,16.3870967741935,27.741935483871,1
"Naranjo",10.10778,-84.38361,2015,2,15.7821428571429,27.9285714285714,0
"Naranjo",10.10778,-84.38361,2015,3,15.4354838709677,28.4774193548387,0.4
"Naranjo",10.10778,-84.38361,2015,4,16.6333333333333,29.04,35.6
"Naranjo",10.10778,-84.38361,2015,5,17.6032258064516,27.7967741935484,84.6
"Naranjo",10.10778,-84.38361,2015,6,18.6466666666667,27.66,180
"Naranjo",10.10778,-84.38361,2015,7,17.6387096774194,27.3612903225806,166.2
"Naranjo",10.10778,-84.38361,2015,8,17.6838709677419,28.0387096774194,86.8
"Naranjo",10.10778,-84.38361,2015,9,17.58,27.3233333333333,188.2
"Naranjo",10.10778,-84.38361,2015,10,17.7516129032258,27.2645161290323,877.2
"Naranjo",10.10778,-84.38361,2015,11,17.2633333333333,27.03,177.8
"Naranjo",10.10778,-84.38361,2015,12,17.4806451612903,28.2612903225806,11.6
"Naranjo",10.10778,-84.38361,2016,1,15.7903225806452,28.1258064516129,0.4
"Naranjo",10.10778,-84.38361,2016,2,16.7586206896552,29.1931034482759,1.9
"Naranjo",10.10778,-84.38361,2016,3,17.3645161290323,30.1225806451613,0
"Naranjo",10.10778,-84.38361,2016,4,17.73,30.5333333333333,29.4
"Naranjo",10.10778,-84.38361,2016,5,18.7806451612903,28.6193548387097,168.4
"Naranjo",10.10778,-84.38361,2016,6,18.23,27.3466666666667,385.6
"Naranjo",10.10778,-84.38361,2016,7,17.8290322580645,27.3967741935484,227
"Naranjo",10.10778,-84.38361,2016,8,18.0870967741935,27.8806451612903,213.2
"Naranjo",10.10778,-84.38361,2016,9,17.8,27.77,241.4
"Naranjo",10.10778,-84.38361,2016,10,18.058064516129,26.8709677419355,338.6
"Naranjo",10.10778,-84.38361,2016,11,17.69,26.1766666666667,141.4
"Naranjo",10.10778,-84.38361,2016,12,17.2709677419355,27.0645161290323,115.8
"Naranjo",10.10778,-84.38361,2017,1,16.0161290322581,28.1129032258065,1.4
"Naranjo",10.10778,-84.38361,2017,2,15.8178571428571,29.2071428571429,0
"Naranjo",10.10778,-84.38361,2017,3,16.2967741935484,29.8709677419355,0
"Naranjo",10.10778,-84.38361,2017,4,17.6133333333333,29.68,109.9
"Naranjo",10.10778,-84.38361,2017,5,18.841935483871,27.4548387096774,310
"Naranjo",10.10778,-84.38361,2017,6,18.6233333333333,26.9933333333333,251
"Naranjo",10.10778,-84.38361,2017,7,18.241935483871,27.3258064516129,244.4
"Naranjo",10.10778,-84.38361,2017,8,17.9354838709677,27.541935483871,405.2
"Naranjo",10.10778,-84.38361,2017,9,18.2566666666667,27.2,480.2
"Naranjo",10.10778,-84.38361,2017,10,18.5096774193548,26.2741935483871,345.2
"Naranjo",10.10778,-84.38361,2017,11,17.8033333333333,26.6366666666667,74.8
"Naranjo",10.10778,-84.38361,2017,12,17.1709677419355,27.7354838709677,33.8
"Naranjo",10.10778,-84.38361,2018,1,17.2612903225806,27.0935483870968,15.8
"Naranjo",10.10778,-84.38361,2018,2,15.3107142857143,29.1892857142857,5.6
"Naranjo",10.10778,-84.38361,2018,3,15.6548387096774,29.6322580645161,0
"Naranjo",10.10778,-84.38361,2018,4,17.18,29.0033333333333,25
"Naranjo",10.10778,-84.38361,2018,5,18.0645161290323,28.0935483870968,280.2
"Naranjo",10.10778,-84.38361,2018,6,18.62,27.2933333333333,121
"Naranjo",10.10778,-84.38361,2018,7,18.2741935483871,27.0483870967742,170.8
"Naranjo",10.10778,-84.38361,2018,8,18.058064516129,27.2516129032258,167
"Naranjo",10.10778,-84.38361,2018,9,18.02,27.08,354.6
"Naranjo",10.10778,-84.38361,2018,10,17.9387096774194,25.9258064516129,279
"Naranjo",10.10778,-84.38361,2018,11,17.68,26.8766666666667,147
"Naranjo",10.10778,-84.38361,2018,12,16.0354838709677,27.941935483871,0.8
"Naranjo",10.10778,-84.38361,2019,1,15.6677419354839,28.4548387096774,0
"Naranjo",10.10778,-84.38361,2019,2,15.6964285714286,29.4428571428571,2.2
"Naranjo",10.10778,-84.38361,2019,3,16.1677419354839,29.8387096774194,0
"Naranjo",10.10778,-84.38361,2019,4,17.6033333333333,30.3266666666667,1.8
"Naranjo",10.10778,-84.38361,2019,5,19.258064516129,27.8935483870968,276
"Naranjo",10.10778,-84.38361,2019,6,18.9,27.8533333333333,233
"Naranjo",10.10778,-84.38361,2019,7,18.0967741935484,27.6322580645161,175.4
"Naranjo",10.10778,-84.38361,2019,8,18.4677419354839,27.1709677419355,155.6
"Naranjo",10.10778,-84.38361,2019,9,18.2666666666667,26.93,259.4
"Naranjo",10.10778,-84.38361,2019,10,18.0774193548387,26.358064516129,307.6
"Naranjo",10.10778,-84.38361,2019,11,17.6266666666667,27.0533333333333,115.6
"Naranjo",10.10778,-84.38361,2019,12,17.358064516129,27.6612903225806,25.8
"Palmares",NA,NA,2016,9,17.43,27.29,70
"Palmares",NA,NA,2016,10,17.958064516129,26.1548387096774,326.2
"Palmares",NA,NA,2016,11,17.4233333333333,24.89,136.4
"Palmares",NA,NA,2016,12,16.3870967741935,25.7258064516129,89.4
"Palmares",NA,NA,2017,1,14.8354838709677,27.0935483870968,0.2
"Palmares",NA,NA,2017,2,14.9714285714286,28.4392857142857,0
"Palmares",NA,NA,2017,3,15.3096774193548,29.9225806451613,1
"Palmares",NA,NA,2017,4,17.3366666666667,29.5666666666667,79.6
"Palmares",NA,NA,2017,5,18.8516129032258,27.7129032258064,259.2
"Palmares",NA,NA,2017,6,18.8923076923077,26.8384615384615,225
"Palmares",NA,NA,2017,7,18.3625,27.2583333333333,241.6
"Palmares",NA,NA,2017,8,18.1096774193548,27.7064516129032,228.4
"Palmares",NA,NA,2017,9,18.1892857142857,28.2964285714286,270
"Palmares",NA,NA,2017,10,17.4666666666667,25.2166666666667,563.8
"Palmares",NA,NA,2017,11,17.2433333333333,25.83,23.8
"Palmares",NA,NA,2017,12,15.6758620689655,27.2103448275862,7.8
"Palmares",NA,NA,2018,1,16.5652173913043,27.4913043478261,9.6
"Palmares",NA,NA,2018,2,14.436,30.008,10
"Palmares",NA,NA,2018,3,15.4032258064516,30.5548387096774,1
"Palmares",NA,NA,2018,4,16.7037037037037,29.6925925925926,18
"Palmares",NA,NA,2018,5,18.0653846153846,29.4192307692308,183
"Palmares",NA,NA,2018,6,18.5142857142857,28.8904761904762,148.8
"Palmares",NA,NA,2018,7,18.1571428571429,27.7928571428571,74.4
"Palmares",NA,NA,2018,8,18.1,27.6166666666667,36.4
"Frailes",9.75,-84.05306,2010,1,14.2266666666667,22.52,23.68
"Frailes",9.75,-84.05306,2010,2,15.3357142857143,23.2071428571429,42.51
"Frailes",9.75,-84.05306,2010,3,15.2387096774194,24.5064516129032,50.47
"Frailes",9.75,-84.05306,2010,4,16.0413793103448,25.0862068965517,193.68
"Frailes",9.75,-84.05306,2010,5,16.0161290322581,23.2354838709677,277.83
"Frailes",9.75,-84.05306,2010,6,15.7366666666667,22.8033333333333,303.54
"Frailes",9.75,-84.05306,2010,7,15.1774193548387,21.7516129032258,345.42
"Frailes",9.75,-84.05306,2010,8,15.1677419354839,22.0193548387097,450.65
"Frailes",9.75,-84.05306,2010,9,14.96,20.9066666666667,599.79
"Frailes",9.75,-84.05306,2010,10,15.0129032258065,21.8064516129032,484.96
"Frailes",9.75,-84.05306,2010,11,14.3733333333333,20.4833333333333,540.62
"Frailes",9.75,-84.05306,2010,12,13.058064516129,19.8935483870968,59.9
"Frailes",9.75,-84.05306,2011,1,13.6774193548387,21.9258064516129,19.13
"Frailes",9.75,-84.05306,2011,2,13.6964285714286,22.9,24.02
"Frailes",9.75,-84.05306,2011,3,13.4516129032258,23.8806451612903,33.74
"Frailes",9.75,-84.05306,2011,4,14.6933333333333,24.4466666666667,98.28
"Frailes",9.75,-84.05306,2011,5,15.5645161290323,23.1451612903226,216.45
"Frailes",9.75,-84.05306,2011,6,15.5966666666667,22.7466666666667,310.62
"Frailes",9.75,-84.05306,2011,7,15.158064516129,22.2354838709677,238.32
"Frailes",9.75,-84.05306,2011,8,15.2064516129032,22.8741935483871,219.29
"Frailes",9.75,-84.05306,2011,9,15.0866666666667,22.74,334.82
"Frailes",9.75,-84.05306,2011,10,14.7290322580645,19.7838709677419,538.99
"Frailes",9.75,-84.05306,2011,11,14.5366666666667,22.2566666666667,106.24
"Frailes",9.75,-84.05306,2011,12,14.0322580645161,21.1,52.9
"Frailes",9.75,-84.05306,2012,1,13.3096774193548,21.3032258064516,6.79
"Frailes",9.75,-84.05306,2012,2,13.4034482758621,22.5931034482759,19.49
"Frailes",9.75,-84.05306,2012,3,13.658064516129,23.2935483870968,12.09
"Frailes",9.75,-84.05306,2012,4,14.71,23.65,174.42
"Frailes",9.75,-84.05306,2012,5,15.6483870967742,23.8387096774194,225.59
"Frailes",9.75,-84.05306,2012,6,15.36,23.1933333333333,237
"Frailes",9.75,-84.05306,2012,7,15.4806451612903,22.9870967741935,24.07
"Frailes",9.75,-84.05306,2012,8,15.1064516129032,23.7451612903226,128.32
"Frailes",9.75,-84.05306,2012,9,15.07,23.1366666666667,230.11
"Frailes",9.75,-84.05306,2012,10,14.8838709677419,22.2193548387097,303.64
"Frailes",9.75,-84.05306,2012,11,14.6833333333333,21.73,76.97
"Frailes",9.75,-84.05306,2012,12,14.4516129032258,22.2032258064516,12.02
"Frailes",9.75,-84.05306,2013,1,13.8741935483871,22.6516129032258,5.26
"Frailes",9.75,-84.05306,2013,2,13.7821428571429,23.7785714285714,11.89
"Frailes",9.75,-84.05306,2013,3,14.3838709677419,24.1870967741935,10.27
"Frailes",9.75,-84.05306,2013,4,15.4066666666667,26.0433333333333,114.79
"Frailes",9.75,-84.05306,2013,5,15.3709677419355,24.8129032258065,230.14
"Frailes",9.75,-84.05306,2013,6,15.3166666666667,23.89,236.42
"Frailes",9.75,-84.05306,2013,7,15.3806451612903,23.6096774193548,66.86
"Frailes",9.75,-84.05306,2013,8,15.0129032258065,23.5129032258065,84.44
"Frailes",9.75,-84.05306,2013,9,15.0733333333333,22.5266666666667,438.93
"Frailes",9.75,-84.05306,2013,10,15.0774193548387,22.9516129032258,424.32
"Frailes",9.75,-84.05306,2013,11,14.7433333333333,22.73,132.13
"Frailes",9.75,-84.05306,2013,12,14.2193548387097,22.4064516129032,9.08
"Frailes",9.75,-84.05306,2014,1,13.7645161290323,22.3741935483871,5.5
"Frailes",9.75,-84.05306,2014,2,13.2821428571429,23.8035714285714,9.62
"Frailes",9.75,-84.05306,2014,3,14.0774193548387,24.9967741935484,1
"Frailes",9.75,-84.05306,2014,4,15.12,25.34,28.83
"Frailes",9.75,-84.05306,2014,5,15.4225806451613,25.0806451612903,294.17
"Frailes",9.75,-84.05306,2014,6,15.97,24.0433333333333,270.14
"Frailes",9.75,-84.05306,2014,7,15.9516129032258,22.8838709677419,102.68
"Frailes",9.75,-84.05306,2014,8,15.1612903225806,23.2483870967742,201.34
"Frailes",9.75,-84.05306,2014,9,14.7166666666667,22.8533333333333,857.59
"Frailes",9.75,-84.05306,2014,10,15.041935483871,22.7322580645161,439.69
"Frailes",9.75,-84.05306,2014,11,14.81,22.5466666666667,65.28
"Frailes",9.75,-84.05306,2014,12,14.4451612903226,21.4870967741935,34.03
"Frailes",9.75,-84.05306,2015,1,13.9064516129032,20.7612903225806,22.29
"Frailes",9.75,-84.05306,2015,2,13.9214285714286,22.4285714285714,35.83
"Frailes",9.75,-84.05306,2015,3,13.7483870967742,23.6096774193548,10.29
"Frailes",9.75,-84.05306,2015,4,15.22,25.43,18.23
"Frailes",9.75,-84.05306,2015,5,15.858064516129,24.458064516129,210.75
"Frailes",9.75,-84.05306,2015,6,16.46,23.7666666666667,216.86
"Frailes",9.75,-84.05306,2015,7,15.7322580645161,23.0451612903226,163.7
"Frailes",9.75,-84.05306,2015,8,16.1354838709677,24.3838709677419,45.59
"Frailes",9.75,-84.05306,2015,9,15.8733333333333,24,227.08
"Frailes",9.75,-84.05306,2015,10,15.6967741935484,23.4806451612903,267.61
"Frailes",9.75,-84.05306,2015,11,15.4033333333333,23.3733333333333,201.47
"Frailes",9.75,-84.05306,2015,12,15.7064516129032,23.4225806451613,16.6
"Frailes",9.75,-84.05306,2016,1,14.5322580645161,23.3096774193548,2.8
"Frailes",9.75,-84.05306,2016,2,14.2103448275862,22.8344827586207,4.6
"Frailes",9.75,-84.05306,2016,3,15.4451612903226,26.4516129032258,4.6
"Frailes",9.75,-84.05306,2016,4,15.6766666666667,25.44,139.8
"Frailes",9.75,-84.05306,2016,5,16.3677419354839,24.8064516129032,151.2
"Frailes",9.75,-84.05306,2016,6,15.91,23.5433333333333,140.2
"Frailes",9.75,-84.05306,2016,7,15.7387096774194,23.5096774193548,57.2
"Frailes",9.75,-84.05306,2016,8,15.741935483871,23.6387096774194,163.2
"Frailes",9.75,-84.05306,2016,9,15.57,23.41,198
"Frailes",9.75,-84.05306,2016,10,15.6709677419355,23.4096774193548,398.2
"Frailes",9.75,-84.05306,2016,11,15.4933333333333,22.59,154.6
"Frailes",9.75,-84.05306,2016,12,14.8225806451613,22.3741935483871,78
"Frailes",9.75,-84.05306,2017,1,13.6258064516129,22.4032258064516,24
"Frailes",9.75,-84.05306,2017,2,13.7928571428571,23.1464285714286,6.4
"Frailes",9.75,-84.05306,2017,3,14.0741935483871,24.4451612903226,1.4
"Frailes",9.75,-84.05306,2017,4,15.52,25.9133333333333,85.6
"Frailes",9.75,-84.05306,2017,5,16.041935483871,24.4612903225806,440.8
"Frailes",9.75,-84.05306,2017,6,15.91,23.8666666666667,253.2
"Frailes",9.75,-84.05306,2017,7,15.9483870967742,24.1548387096774,110.4
"Frailes",9.75,-84.05306,2017,8,15.7322580645161,24.6838709677419,145.6
"Frailes",9.75,-84.05306,2017,9,15.5733333333333,23.92,472
"Frailes",9.75,-84.05306,2017,10,15.7,23.1129032258065,401
"Frailes",9.75,-84.05306,2017,11,15.1766666666667,22.98,50.8
"Frailes",9.75,-84.05306,2017,12,14.7387096774194,22.6967741935484,21.4
"Frailes",9.75,-84.05306,2018,1,14.9806451612903,22.1612903225806,19.4
"Frailes",9.75,-84.05306,2018,2,13.8428571428571,23.7035714285714,4.2
"Frailes",9.75,-84.05306,2018,3,14.6354838709677,26.2612903225806,0.4
"Frailes",9.75,-84.05306,2018,4,15.81,26.78,44
"Frailes",9.75,-84.05306,2018,5,16.2935483870968,25.7677419354839,302
"Frailes",9.75,-84.05306,2018,6,16.5366666666667,25.0733333333333,227.2
"Frailes",9.75,-84.05306,2018,7,16.4193548387097,24.1064516129032,98.4
"Frailes",9.75,-84.05306,2018,8,16.3161290322581,24.9096774193548,53.4
"Frailes",9.75,-84.05306,2018,9,16.0566666666667,25,288.2
"Frailes",9.75,-84.05306,2018,10,15.9354838709677,23.241935483871,171
"Frailes",9.75,-84.05306,2018,11,16.2166666666667,24.4366666666667,46.6
"Frailes",9.75,-84.05306,2018,12,14.7870967741935,23.3451612903226,6.2
"Frailes",9.75,-84.05306,2019,1,14.3709677419355,23.9129032258065,0.8
"Frailes",9.75,-84.05306,2019,2,14.7785714285714,25.7571428571429,3
"Frailes",9.75,-84.05306,2019,3,14.941935483871,26.2451612903226,2.6
"Frailes",9.75,-84.05306,2019,4,16.0466666666667,27.3333333333333,28.2
"Frailes",9.75,-84.05306,2019,5,16.9645161290323,25.558064516129,316.6
"Frailes",9.75,-84.05306,2019,6,17.18,25.9333333333333,113.8
"Frailes",9.75,-84.05306,2019,7,16.5451612903226,25.6870967741935,47
"Frailes",9.75,-84.05306,2019,8,16.7032258064516,24.8741935483871,90.4
"Frailes",9.75,-84.05306,2019,9,16.29,24.4233333333333,112.4
"Frailes",9.75,-84.05306,2019,10,15.8741935483871,23.4903225806452,186.2
"Frailes",9.75,-84.05306,2019,11,16.1533333333333,24.1533333333333,21.8
"Frailes",9.75,-84.05306,2019,12,16.0161290322581,23.9483870967742,5.8
"San Carlos",9.62661,-84.09163,2011,1,14.9903225806452,22.1903225806452,41.2
"San Carlos",9.62661,-84.09163,2011,2,15.1214285714286,23.1892857142857,16.8
"San Carlos",9.62661,-84.09163,2011,3,14.9709677419355,23.4677419354839,31.2
"San Carlos",9.62661,-84.09163,2011,4,15.64,23.23,45.6
"San Carlos",9.62661,-84.09163,2011,5,16.1548387096774,23.2129032258064,222
"San Carlos",9.62661,-84.09163,2011,6,16.01,22.42,269.6
"San Carlos",9.62661,-84.09163,2011,7,15.6806451612903,22.0870967741935,437.8
"San Carlos",9.62661,-84.09163,2011,8,19.058,19.058,385.3
"San Carlos",9.62661,-84.09163,2011,9,15.5666666666667,22.6533333333333,310.6
"San Carlos",9.62661,-84.09163,2011,10,15.2166666666667,20.4866666666667,677.8
"San Carlos",9.62661,-84.09163,2011,11,15.2866666666667,21.83,115.8
"San Carlos",9.62661,-84.09163,2011,12,15.2967741935484,22.2483870967742,40
"San Carlos",9.62661,-84.09163,2012,1,14.6774193548387,23.6709677419355,1.4
"San Carlos",9.62661,-84.09163,2012,2,14.9137931034483,24.7034482758621,5.6
"San Carlos",9.62661,-84.09163,2012,3,16.0741935483871,26.2193548387097,11.8
"San Carlos",9.62661,-84.09163,2012,4,15.82,24.1766666666667,232.2
"San Carlos",9.62661,-84.09163,2012,5,16.1096774193548,23.8645161290323,278.8
"San Carlos",9.62661,-84.09163,2012,6,15.9533333333333,23.66,225.4
"San Carlos",9.62661,-84.09163,2012,7,15.9451612903226,23.5451612903226,276.2
"San Carlos",9.62661,-84.09163,2012,8,14.3387096774194,23.0129032258065,289.8
"San Carlos",9.62661,-84.09163,2012,9,18.1833333333333,18.1833333333333,362.6
"San Carlos",9.62661,-84.09163,2012,10,15.4741935483871,22.6129032258065,410
"San Carlos",9.62661,-84.09163,2012,11,15.6233333333333,23.0633333333333,64.6
"San Carlos",9.62661,-84.09163,2012,12,15.4677419354839,23.8903225806452,12.2
"San Carlos",9.62661,-84.09163,2013,1,15.5322580645161,25.2741935483871,19
"San Carlos",9.62661,-84.09163,2013,2,15.3107142857143,25.6357142857143,8.8
"San Carlos",9.62661,-84.09163,2013,3,16.3258064516129,26.6677419354839,10
"San Carlos",9.62661,-84.09163,2013,4,16.3233333333333,25.4433333333333,124.2
"San Carlos",9.62661,-84.09163,2013,5,15.9161290322581,24.3548387096774,291.2
"San Carlos",9.62661,-84.09163,2013,6,15.68,23.7933333333333,362.8
"San Carlos",9.62661,-84.09163,2013,7,15.5548387096774,23.5741935483871,199.2
"San Carlos",9.62661,-84.09163,2013,8,15.2709677419355,23.741935483871,243.6
"San Carlos",9.62661,-84.09163,2013,9,15.54,23.8666666666667,461.4
"San Carlos",9.62661,-84.09163,2013,10,15.2806451612903,24.0709677419355,605.6
"San Carlos",9.62661,-84.09163,2013,11,14.9766666666667,23.3266666666667,134.8
"San Carlos",9.62661,-84.09163,2013,12,14.8838709677419,24.5,4.8
"San Carlos",9.62661,-84.09163,2014,1,15.1774193548387,25.3774193548387,9.2
"San Carlos",9.62661,-84.09163,2014,2,15.0214285714286,25.9357142857143,2
"San Carlos",9.62661,-84.09163,2014,3,15.4322580645161,26.3129032258065,43.8
"San Carlos",9.62661,-84.09163,2014,4,16.2033333333333,26.01,85.6
"San Carlos",9.62661,-84.09163,2014,5,16.0032258064516,24.7161290322581,243.4
"San Carlos",9.62661,-84.09163,2014,6,16.448,24.996,281.2
"San Carlos",9.62661,-84.09163,2014,7,16.7387096774194,25.0838709677419,92
"San Carlos",9.62661,-84.09163,2014,8,15.7354838709677,23.6870967741935,227
"San Carlos",9.62661,-84.09163,2014,9,15.45,23.9733333333333,562.4
"San Carlos",9.62661,-84.09163,2014,10,15.7645161290323,23.7483870967742,474.4
"San Carlos",9.62661,-84.09163,2014,11,15.68,23.6033333333333,196.8
"San Carlos",9.62661,-84.09163,2014,12,15.958064516129,23.2709677419355,37.6
"San Carlos",9.62661,-84.09163,2015,1,16.0774193548387,24.1935483870968,0.4
"San Carlos",9.62661,-84.09163,2015,2,15.7535714285714,24.6107142857143,19.6
"San Carlos",9.62661,-84.09163,2015,3,15.9806451612903,24.7967741935484,3.2
"San Carlos",9.62661,-84.09163,2015,4,16.38,25.1833333333333,36.8
"San Carlos",9.62661,-84.09163,2015,5,16.8884615384615,23.9653846153846,166.4
